大手企業,（紹介予定）雇用形態備考,1日7時間以下勤務OK,期間・時間　勤務時間,派遣形態,正社員登用あり,残業月20時間未満,勤務地　備考,仕事の仕方,未経験OK
0,,1,10:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,0
1,,0,9:00〜17:20　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,1
1,,0,9:00〜17:20　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,1
0,,0,9:30〜18:30　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,5,1
0,,0,9:30〜18:30　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,5,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
1,,1,9:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,1,1
0,,0,8:45〜17:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,1,1
0,,0,8:45〜17:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,1,1
1,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中野区,5,1
0,,0,8:30〜17:00　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は４５分です。,0,0,1,東京都大田区,2,1
0,,1,9:00〜17:00　<BR>※残業は月１０〜１５時間程度と少なめです。<BR>※休憩６０分です。,0,0,1,東京都品川区,4,1
0,,1,9:00〜17:00　<BR>※残業は月１０〜１５時間程度と少なめです。<BR>※休憩６０分です。,0,0,1,東京都品川区,4,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,5,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,5,1
0,,0,9:45〜18:15　<BR>※残業はほとんどありません。<BR>※休憩は交代制で６０分です。,0,0,0,東京都江東区,5,1
0,,0,9:45〜18:15　<BR>※残業はほとんどありません。<BR>※休憩は交代制で６０分です。,0,0,0,東京都江東区,5,1
0,,0,8:50〜17:15　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,2,1
0,,0,8:50〜17:15　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,2,1
0,,0,10:00〜19:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,2,1
0,,0,10:00〜19:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都渋谷区,2,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都文京区,2,1
1,,0,10:00〜19:00　<BR>※休憩は６０分です。<BR>※１１〜２０時の勤務もご相談可能です。,0,0,1,東京都千代田区,2,1
1,,0,10:00〜19:00　<BR>※休憩は６０分です。<BR>※１１〜２０時の勤務もご相談可能です。,0,0,1,東京都千代田区,2,1
0,,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,1,1
0,,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,1,1
1,,0,10:00〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,0
0,,0,9:30〜18:00　<BR>※残業は月２０時間程度と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,5,1
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,2,1
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,2,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,1
1,,0,8:45〜17:30　<BR>※休憩は４５分です。<BR>※就業時間はご相談可能です。,0,0,0,東京都渋谷区,2,1
1,,0,10:00〜19:00　<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,0
1,,0,10:00〜19:00　<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,0
1,,0,8:40〜17:10　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,1,1
1,,0,8:40〜17:10　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,1,1
1,,1,9:00〜17:00　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,5,1
0,,0,9:00〜17:30　<BR>※休憩は６０分です。<BR>※９時半〜１８時の勤務もあります。,0,0,1,東京都渋谷区,2,0
0,,0,9:00〜17:30　<BR>※休憩は６０分です。<BR>※９時半〜１８時の勤務もあります。,0,0,1,東京都渋谷区,2,0
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,3,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,3,1
0,,1,10:00〜18:00　<BR>※休憩は６０分です。<BR>※１０時〜１７時の勤務も相談可能です。,0,0,0,東京都港区,1,1
0,,1,10:00〜18:00　<BR>※休憩は６０分です。<BR>※１０時〜１７時の勤務も相談可能です。,0,0,0,東京都港区,1,1
0,,1,10:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都大田区,2,0
0,,1,10:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都大田区,2,0
0,,1,10:00〜16:00　<BR>※休憩は６０分。<BR>※１７時終業も相談可能です。,0,0,0,東京都渋谷区,3,1
0,,1,10:00〜16:00　<BR>※休憩は６０分。<BR>※１７時終業も相談可能です。,0,0,0,東京都渋谷区,3,1
0,,1,10:00〜17:00　<BR>※休憩は６０分です。<BR>※１０〜１８時勤務もご相談可能です。,0,0,0,東京都千代田区,5,0
0,,1,10:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,0
0,契約社員,0,9:00〜17:30　<BR>※残業は月１〜１５時間程度と少なめ。<BR>※休憩は６０分です。,1,0,1,東京都品川区,5,1
0,契約社員,0,9:00〜17:30　<BR>※残業は月１〜１５時間程度と少なめ。<BR>※休憩は６０分です。,1,0,1,東京都品川区,5,1
0,,0,9:00〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,5,1
0,,0,9:30〜18:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,5,0
1,,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,2,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,2,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都練馬区,1,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都練馬区,1,1
0,,0,8:45〜17:15　<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,,0,8:45〜17:15　<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,アルバイト社員,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都渋谷区,5,1
0,アルバイト社員,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都渋谷区,5,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都豊島区,2,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都豊島区,2,1
0,,1,9:00〜15:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,2,0
0,,1,9:00〜15:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,2,0
0,,0,9:00〜18:15　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は計７５分です。,0,0,1,東京都港区,1,0
0,,0,9:00〜18:15　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は計７５分です。,0,0,1,東京都港区,1,0
0,,1,8:50〜16:50　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
0,,1,8:50〜16:50　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,1
1,,0,9:20〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は交替制で６０分です。,0,0,0,東京都新宿区,4,1
1,,0,9:20〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は交替制で６０分です。,0,0,0,東京都新宿区,4,1
0,正社員,0,9:00〜18:00　<BR>※残業は月２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都港区,3,1
0,契約社員,0,9:00〜17:30　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,1,0,1,東京都台東区,5,1
0,契約社員,0,9:00〜17:30　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,1,0,1,東京都台東区,5,1
0,,1,10:00〜17:00　<BR>※休憩は６０分です。<BR>※１日実働６Ｈ〜で相談可能です。,0,0,0,東京都渋谷区,2,0
0,,1,8:45〜16:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,1,0
0,,1,8:45〜16:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,1,0
0,,0,9:20〜17:50　<BR>※休憩は６０分です。,0,0,0,東京都江東区,1,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,1,1
0,,0,8:45〜17:30　<BR>※休憩６０分。<BR>※９時半〜１６時半・１０時〜１７時も相談可能。,0,0,0,東京都台東区,3,1
0,,0,9:00〜17:20　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,2,1
0,,1,9:00〜17:00　<BR>※休憩は６０分。<BR>※９時〜１８時などの勤務もあります。,0,0,0,東京都目黒区,1,1
1,,0,9:00〜17:30　<BR>※残業は月１０〜１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,2,0
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,3,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,3,1
1,,1,9:00〜16:00　<BR>※休憩６０分。<BR>※９：００〜１５：００の勤務も選べます。,0,0,0,東京都中央区,2,1
0,,1,10:00〜18:00　<BR>※休憩は６０分です。<BR>※残業はほとんどありません。,0,0,0,東京都中央区,2,1
0,,1,10:00〜18:00　<BR>※休憩は６０分です。<BR>※残業はほとんどありません。,0,0,0,東京都中央区,2,1
0,,0,9:00〜18:00　<BR>※残業は月１５時間以下と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都江東区,5,1
0,,0,9:00〜18:00　<BR>※残業は月１５時間以下と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都江東区,5,1
0,,1,9:00〜16:00　<BR>※休憩６０分。<BR>※１０〜１８時／９〜１８時も相談可能です。,0,0,0,東京都港区,5,1
0,,1,9:00〜16:00　<BR>※休憩６０分。<BR>※１０〜１８時／９〜１８時も相談可能です。,0,0,0,東京都港区,5,1
0,,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,4,1
0,,0,9:30〜18:00　<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
0,,0,9:00〜18:00　<BR>※休憩６０分。<BR>※１０：００〜１９：００の勤務も相談可能です。,0,0,1,東京都渋谷区,3,0
0,,0,9:00〜18:00　<BR>※休憩６０分。<BR>※１０：００〜１９：００の勤務も相談可能です。,0,0,1,東京都渋谷区,3,0
0,,0,8:30〜17:30　<BR>※休憩は６０分。<BR>※９時〜１７時勤務も相談可能です。,0,0,0,東京都千代田区,1,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都品川区,2,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,2,1
1,,0,8:30〜17:15　<BR>※休憩６０分。<BR>※９：００〜１７：１５の勤務もあります。,0,0,0,東京都渋谷区,2,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,5,1
1,,0,9:00〜17:30　<BR>※残業は月１０〜２０時間程度と少なめです。<BR>※休憩６０分。,0,0,1,東京都品川区,1,1
1,,0,9:00〜17:30　<BR>※残業は月１０〜２０時間程度と少なめです。<BR>※休憩６０分。,0,0,1,東京都品川区,1,1
0,契約社員,0,8:30〜17:30　<BR>※残業は月５〜２０時間と少なめ。<BR>※休憩は６０分です。,1,0,1,東京都新宿区,5,1
0,契約社員,0,8:30〜17:30　<BR>※残業は月５〜２０時間と少なめ。<BR>※休憩は６０分です。,1,0,1,東京都新宿区,5,1
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,4,1
0,,1,10:00〜16:00　<BR>※休憩は４５分。<BR>※９：００〜１７：３０の勤務も相談可能です。,0,0,0,東京都品川区,4,0
0,,1,10:00〜16:00　<BR>※休憩は４５分。<BR>※９：００〜１７：３０の勤務も相談可能です。,0,0,0,東京都品川区,4,0
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,5,1
0,正社員,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,1
0,正社員,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,1
0,,0,9:00〜18:00　<BR>※休憩は６０分です。<BR>※１０時〜１７時の勤務も相談可能です。,0,0,1,東京都新宿区,2,0
0,,0,9:00〜18:00　<BR>※休憩は６０分です。<BR>※１０時〜１７時の勤務も相談可能です。,0,0,1,東京都新宿区,2,0
